Compute_Cores,Data_Stored_TB,Network_Traffic_GB,Monthly_Cloud_Cost
2.4,437.5,2943.1,21205.43
62.7,115.7,4451.7,49068.39
61.9,51.1,2420.3,19963.53
26.5,246.6,3758.2,33118.47
47.2,261.9,4042.9,40604.02
23.4,416.3,3708.8,32961.99
43.6,227.5,4634.1,50055.88
51.9,289.7,2289.5,18546.05
60.7,268.3,948.3,10875.2
26.8,28.7,334.3,2533.39
50.6,311.5,1307.7,10874.86
18.5,415.7,801.7,4657.51
63.4,87.2,2833.9,25631.83
3.6,301.2,1006.2,4312.04
39.4,300.9,290.8,5215.86
42.9,90.5,276.4,4601.56
44.7,70.5,4174.7,41300.33
9.5,490.2,2998.1,22186.07
60.2,202.9,1854.6,15588.43
13.2,121.4,4481.7,43943.66
40.6,93.9,444.0,4411.62
15.8,337.1,4903.6,53291.77
21.0,308.6,3119.8,23989.44
35.9,325.3,999.0,6846.07
27.9,53.1,3427.4,27693.29
11.9,447.8,3840.6,34172.79
12.6,200.7,2203.8,12836.3
27.9,163.6,4322.0,42324.86
49.0,236.6,838.6,7727.99
57.7,201.1,1466.3,12109.84
7.2,433.2,558.1,3418.16
26.4,465.3,1133.3,7131.85
8.2,158.7,1269.8,4753.95
3.0,433.3,4596.4,46888.61
43.0,392.9,482.7,6258.68
39.4,466.1,2194.3,16464.24
12.1,130.4,2708.8,17619.75
16.5,292.7,4503.6,44861.5
3.5,144.5,4988.7,53657.01
53.8,413.8,3791.6,38246.81
62.4,12.6,4856.9,56671.24
10.4,286.8,3956.8,35434.27
16.4,176.2,4819.7,50516.25
55.8,168.1,3565.6,33974.56
59.4,326.0,490.8,8894.84
28.0,427.2,2069.4,13419.32
5.1,308.5,3268.3,25013.99
4.4,428.1,1818.5,9860.44
37.6,139.7,1439.6,8224.31
26.4,264.6,2929.3,21805.68
3.8,230.8,4674.2,47131.95
38.2,15.7,271.4,3170.95
2.7,282.8,3869.2,33803.84
50.8,334.1,3641.4,34751.29
21.0,300.0,4823.4,51094.0
4.5,370.8,4660.5,48050.33
38.5,290.0,3834.9,35845.18
26.7,42.7,2650.0,17278.13
62.4,67.1,1100.9,10464.72
35.7,302.3,2771.7,21100.11
19.1,144.7,3850.2,33185.59
46.0,49.0,4488.8,47398.49
18.8,220.5,3969.6,35292.18
58.1,281.6,1056.8,10649.64
25.2,171.1,3038.5,22609.4
36.1,363.0,1727.6,11284.29
5.1,325.4,145.1,1778.24
28.4,173.1,1081.1,5927.61
53.6,379.9,654.8,8369.21
52.0,327.9,4229.3,44613.9
15.9,322.3,1366.7,7100.28
16.0,281.2,1495.0,7487.41
52.7,15.6,4803.7,53546.44
59.7,351.3,1957.5,17522.87
7.9,194.3,147.0,1357.64
29.9,471.9,1490.8,9538.79
22.9,410.8,684.6,4794.14
56.0,298.0,603.8,8647.8
7.2,133.6,479.7,2229.03
15.1,109.8,3007.0,20514.68
48.7,176.8,1027.8,8390.83
5.2,243.5,1870.1,9626.72
32.5,155.1,4323.9,42683.75
29.4,262.3,2179.3,14132.04
22.7,91.0,4586.9,46441.08
26.5,489.1,2539.9,18001.75
34.9,62.9,2054.3,12888.87
12.0,466.7,3776.9,32968.33
37.5,457.7,458.6,5658.84
51.9,267.4,538.4,7355.64
49.1,365.2,3294.7,30417.55
11.5,223.7,2486.0,15225.4
11.3,318.7,3973.0,35707.16
18.6,176.9,4589.7,46711.46
24.4,157.6,2003.0,11268.05
27.3,293.3,3022.4,22769.58
44.1,254.1,2553.4,19438.15
5.5,294.0,4909.9,52787.48
4.1,150.5,4172.3,37931.42
26.3,189.8,4567.5,47153.23
45.2,51.1,1346.3,8860.35
14.0,35.6,3885.4,32875.48
41.8,134.2,1400.8,8911.71
18.1,46.4,1122.8,4105.66
56.9,60.8,4726.9,53339.38
57.5,408.3,194.6,9600.16
20.4,29.0,4830.4,50665.54
16.3,332.9,831.4,4549.53
27.5,143.6,4115.2,38324.57
16.9,437.1,1452.0,8437.75
43.7,247.6,1818.4,12922.46
53.2,159.7,1162.1,10013.37
43.7,263.6,2969.0,24784.48
53.1,197.2,1805.7,13482.89
26.6,286.5,3321.2,26621.46
11.7,66.1,176.7,819.3
47.8,498.5,415.4,7335.11
24.3,218.5,588.3,3686.26
43.6,180.6,2153.1,14985.69
18.8,358.0,4092.5,38906.17
7.0,188.3,4452.1,43650.63
63.5,418.3,1299.6,13594.28
11.7,232.6,2914.4,20685.07
63.3,362.6,3865.0,41416.3
62.6,62.7,1515.3,12828.61
51.2,424.6,2104.1,16636.61
42.9,370.5,2667.5,21128.85
37.8,113.7,760.9,4998.36
55.7,81.2,227.3,6591.99
19.9,165.0,848.7,3857.97
31.0,488.3,3171.6,26371.87
40.4,135.8,460.7,4871.61
27.5,233.5,1029.5,5332.67
28.5,24.7,1755.5,9206.39
22.5,204.6,481.6,2975.31
37.0,289.9,1039.3,7120.98
54.7,477.0,4565.2,52328.32
14.5,263.2,194.6,1937.94
59.9,411.4,3301.8,32178.36
44.7,278.1,1983.6,14266.75
53.0,30.0,3396.0,30215.88
36.5,164.4,2984.6,23230.85
50.3,292.0,1195.1,9690.58
3.0,475.8,4251.3,40736.95
52.7,431.0,2510.5,21214.93
4.5,121.9,4130.4,37338.54
57.2,117.9,2089.5,16439.49
63.5,108.6,4925.0,59099.54
20.2,462.0,3875.4,35947.82
15.0,427.8,4833.2,52045.79
49.5,389.7,2620.2,22074.85
17.7,202.4,2421.1,15336.93
55.7,257.1,3801.7,38260.76
8.4,237.5,4413.4,42769.57
9.8,134.2,4824.3,50282.04
62.7,257.5,1690.3,14827.36
43.8,24.9,4013.7,38055.68
54.5,74.6,1132.2,9048.1
22.1,444.4,2773.3,20876.84
43.9,378.3,981.3,8030.01
38.8,217.2,1802.2,11466.5
39.4,263.4,4663.7,50153.13
44.3,191.3,815.8,6817.91
37.7,373.0,3198.8,26996.38
28.6,394.3,3005.5,23760.6
19.1,384.0,691.6,4470.12
49.7,364.1,1697.3,12926.62
16.0,110.2,2858.6,18977.78
44.9,175.6,1017.2,7873.27
16.5,240.2,4023.1,36417.84
40.8,172.1,4863.6,54356.45
48.3,379.9,1152.3,9712.48
15.6,171.4,1015.9,4011.3
5.7,77.7,2329.2,12640.97
10.1,205.5,3764.0,31509.84
39.6,490.2,1479.8,10719.52
54.7,120.7,197.4,6556.11
4.8,310.0,2752.0,18480.69
47.5,222.2,4787.3,53431.41
23.2,44.8,2017.3,10784.88
31.7,249.1,2158.7,13785.33
59.6,354.1,4847.6,57698.93
22.6,261.5,3503.6,29009.04
30.9,437.3,3623.9,32321.62
2.8,151.6,2857.2,19078.82
7.1,52.3,4875.6,50904.71
18.0,468.9,3475.4,29533.63
3.7,195.3,4485.7,43583.35
41.1,292.4,3527.0,31376.2
28.4,398.1,3702.1,33204.26
36.0,168.9,1523.0,9019.71
12.8,360.9,1587.0,8136.75
20.3,76.4,3936.6,34228.19
43.2,152.7,1553.9,10166.14
61.8,80.9,2857.6,25188.64
5.1,407.5,1321.8,6656.89
57.2,119.1,4103.2,42688.68
37.8,361.5,641.5,6271.31
37.0,472.2,4164.3,41749.66
33.0,268.6,3053.4,24061.76
6.3,274.6,1015.9,4098.69
7.6,235.9,2756.0,17830.65
39.3,169.7,1484.2,9136.11
23.1,243.1,1685.0,9419.35
58.9,305.4,1822.5,15514.0
27.2,493.1,410.3,5203.44
10.9,469.5,4931.2,54129.4
46.3,432.5,254.5,6614.1
20.2,445.7,3346.2,27751.16
34.6,239.2,1919.0,12267.49
45.3,332.1,3265.5,28515.44
57.8,448.6,1845.6,16763.45
51.1,202.5,3401.4,31008.6
43.9,481.3,3673.3,35157.27
44.1,213.7,3483.7,30823.98
60.6,304.5,658.4,9893.86
20.3,357.8,3318.8,26783.75
2.1,475.8,1471.9,7803.24
18.9,129.9,241.1,1820.11
15.5,375.6,2132.7,13070.44
43.0,265.2,2224.4,16350.23
41.3,141.6,2389.2,16684.57
38.8,390.5,3553.6,31815.37
3.0,280.6,1613.3,7784.36
47.2,333.9,1644.9,11942.92
22.1,168.2,396.7,2713.29
43.2,245.8,3465.4,30686.72
36.5,312.5,2882.3,22803.61
23.2,208.4,1812.2,9843.71
10.3,107.2,3555.4,28390.02
7.9,481.2,2733.1,18982.76
53.6,260.6,2399.3,19789.18
58.9,369.6,2605.5,23782.91
42.3,211.4,3218.1,26789.52
8.4,184.0,3334.0,25315.79
26.9,209.5,1515.9,8864.56
47.2,210.5,789.6,7145.9
50.3,276.6,867.5,8297.08
9.3,276.3,3233.0,24567.06
2.0,253.6,4377.1,41980.53
46.2,76.0,2106.5,14149.77
24.1,253.1,930.6,5250.04
17.8,92.9,3807.4,31838.74
2.8,71.8,4179.2,37493.58
35.5,467.0,4414.9,46576.33
54.8,306.4,3073.5,27617.49
61.4,333.2,4317.6,47961.39
37.1,206.9,175.5,4357.09
33.9,455.4,625.5,5710.74
7.3,322.6,553.6,2572.01
36.0,386.9,3591.8,32418.35
25.6,190.6,441.0,3157.64
39.6,480.4,2532.2,19481.26
26.1,412.0,2416.3,16798.08
16.9,428.4,1622.4,9250.5
7.9,94.4,4365.0,41071.71
21.5,142.8,935.1,4132.98
8.0,150.0,1827.1,8862.92
13.0,142.7,3893.4,33937.38
63.2,429.1,249.1,9732.13
29.5,25.6,3397.5,27125.06
35.0,47.3,4100.3,38738.15
56.2,144.2,4668.1,52862.46
63.7,107.9,4393.9,48874.21
38.1,123.6,1665.0,9860.01
52.4,401.0,2973.2,26367.5
22.3,285.9,478.7,3552.48
21.0,12.8,1363.6,6147.01
27.0,220.4,561.7,3672.9
43.7,209.9,1644.4,11368.79
44.3,65.8,4388.4,44936.88
21.5,341.3,1801.1,10399.94
10.3,354.0,2853.3,20371.34
41.2,363.2,2223.6,16528.93
10.0,367.0,2348.7,14229.29
37.9,10.0,4850.9,52453.13
45.0,477.4,1551.2,12375.2
45.4,409.0,3173.9,27970.04
48.7,453.0,2158.3,17057.35
56.1,17.7,399.6,6398.85
33.0,467.6,2497.7,18683.11
47.3,406.8,4085.4,42153.93
40.4,420.2,583.9,6484.1
13.6,55.7,441.0,2204.56
3.6,372.0,852.8,4188.18
19.6,480.4,3845.6,34961.9
29.5,342.5,3647.6,31983.86
40.3,289.6,2868.6,22482.61
54.7,473.4,2394.3,20844.91
14.2,227.0,4452.8,43628.6
9.8,303.7,3856.8,34104.5
61.7,243.4,4078.5,43993.14
8.7,467.1,4085.0,38347.92
31.7,47.3,3249.3,24969.87
38.3,255.5,2344.3,16390.05
35.6,346.6,4336.9,44591.81
7.3,398.0,4637.4,47557.12
5.5,295.7,216.6,2267.81
8.5,455.4,352.6,3250.69
38.3,471.6,4797.8,53925.51
35.7,41.5,1458.1,7794.97
16.5,207.2,4379.5,42450.04
41.5,21.5,2005.1,12767.7
52.8,171.4,683.6,7787.24
4.6,273.1,494.2,2152.38
32.9,456.3,866.9,6581.9
44.7,424.8,1324.5,10352.86
17.6,72.5,2493.7,15182.19
21.1,55.6,3537.3,28083.32
40.0,298.7,4933.4,55663.56
57.7,270.7,2263.4,19192.2
52.2,140.5,2639.1,20856.42
38.2,450.7,2656.9,21118.24
47.3,464.4,2743.2,23152.97
24.6,207.3,2636.9,17426.29
41.7,446.2,143.0,5821.65
30.9,198.1,108.5,3363.79
13.8,371.0,578.6,3390.97
45.5,243.2,597.6,6400.79
36.5,70.1,3554.0,30452.58
24.2,464.7,1104.1,6778.62
58.5,232.5,4484.1,49838.58
3.3,369.9,4650.2,47580.29
21.6,189.9,4881.9,52689.65
5.5,19.3,4701.5,47382.8
49.5,59.3,1432.3,9429.68
45.5,253.1,2597.9,20505.86
22.5,348.1,959.7,5488.19
43.9,174.0,4050.4,39855.7
26.5,350.8,4453.3,45245.18
48.9,352.3,4271.3,44656.29
30.2,354.9,2223.5,15037.97
27.6,251.3,3817.5,33917.5
60.0,458.3,578.1,9642.61
17.6,249.7,297.2,2207.52
9.5,230.6,3790.9,32413.83
38.2,107.7,2184.2,14315.75
62.1,160.8,4978.2,60229.44
25.4,30.7,576.5,2902.32
5.8,320.4,4292.6,40813.82
23.0,131.8,2451.9,15297.84
33.4,159.0,4153.0,39726.72
12.0,387.7,4103.9,38230.45
42.8,170.3,4588.4,48764.28
63.9,128.7,1559.5,13929.04
30.0,92.8,4754.0,50412.2
24.0,389.7,843.2,5081.07
26.8,73.6,501.6,3209.97
9.1,232.3,2214.9,12567.31
56.8,258.4,4158.8,44140.89
27.7,346.8,2419.8,16086.55
26.0,320.3,4163.5,39586.1
42.9,407.3,3675.5,34696.85
29.4,31.9,1126.2,5492.02
42.2,155.3,4749.5,51762.94
5.8,147.3,397.8,1986.12
52.5,81.5,4501.6,48696.19
60.3,151.7,1591.8,13207.16
42.2,161.8,2550.7,18773.1
61.2,265.7,2169.5,19435.0
11.4,335.2,942.0,4183.45
31.6,196.7,1854.9,11204.49
39.3,362.5,1045.4,7694.73
38.1,174.7,1099.0,7100.72
26.9,152.2,1016.6,5425.64
23.0,275.2,2496.2,16389.38
9.9,21.6,4009.9,35043.96
26.3,49.1,2888.0,20637.66
12.1,214.8,4476.7,44021.63
47.5,472.0,3219.1,29380.05
14.9,363.5,3477.8,28382.79
5.6,53.2,3371.3,24997.54
36.2,424.7,2302.4,16677.79
38.9,368.8,3477.8,31170.28
56.1,309.4,441.6,8443.76
37.8,411.9,4313.3,44443.22
23.4,208.0,3911.3,35416.46
51.8,118.5,1301.6,10223.0
35.5,260.9,3863.4,36048.97
6.9,278.9,161.9,1759.13
37.1,273.8,1164.5,7464.7
58.3,286.9,419.2,8206.11
26.6,474.9,3923.1,37095.27
20.4,452.1,3803.8,33976.97
10.9,439.1,4086.8,38358.22
11.4,402.7,122.0,2406.3
28.8,472.3,2556.0,18885.54
38.9,58.3,3553.7,30532.21
7.0,139.9,861.5,3311.36
60.3,252.6,3284.0,31559.96
48.8,424.8,512.1,7964.62
38.4,257.5,988.5,7227.24
53.4,376.5,2431.4,20446.46
7.0,78.1,3302.5,23926.93
31.6,133.7,814.8,4416.04
41.1,368.6,1007.6,7356.34
53.4,90.7,1101.8,8652.55
50.6,182.2,1269.6,9785.05
19.2,139.8,1210.1,5178.09
60.3,181.4,2036.2,16989.79
9.7,357.1,3303.6,25873.1
56.3,190.2,2246.4,18113.27
62.2,282.1,3902.3,40733.44
13.0,59.0,3624.4,29029.04
46.8,404.5,720.0,7560.65
4.5,191.2,339.3,1558.77
27.1,327.8,4401.9,44726.53
34.0,365.4,491.2,5052.83
38.0,112.7,826.9,5863.24
60.0,443.5,208.5,9522.12
43.7,311.9,3178.8,27099.94
31.8,220.1,2953.6,22054.49
52.2,99.3,4935.8,56957.53
60.9,471.7,4446.0,51341.14
3.4,380.0,2113.1,11998.96
62.9,111.9,1920.8,16471.81
7.3,175.5,1554.6,7167.82
52.5,406.7,846.8,9030.66
19.4,350.9,776.6,4280.98
10.2,385.2,748.2,4107.82
29.3,226.2,659.2,4388.09
41.9,361.1,1278.5,9167.38
25.6,199.4,1602.7,8494.23
5.4,113.5,4811.7,49562.58
39.2,320.0,2934.5,23133.27
57.9,488.2,4939.2,60240.14
25.8,162.2,1925.1,10726.27
15.4,235.9,2342.4,13442.61
29.4,340.3,1690.4,10294.55
5.0,275.3,996.1,3961.45
52.9,423.3,801.5,9624.48
53.2,383.3,4730.9,54363.27
38.5,38.6,4935.4,54239.32
23.9,499.2,320.1,4472.13
51.6,378.7,836.7,8720.23
36.4,433.3,2175.3,15387.14
53.2,329.1,1013.0,9792.56
41.2,429.6,1883.0,13433.82
50.6,65.1,732.6,6408.86
39.1,180.4,2336.9,16650.9
27.7,439.4,1431.3,9007.56
61.4,108.8,1824.3,15078.0
35.5,48.3,562.1,3910.46
39.5,396.2,2197.8,16149.69
15.7,419.4,4918.0,54003.7
40.8,89.7,1711.3,10433.7
37.4,428.6,4394.5,46056.64
13.5,346.5,4231.7,40226.86
5.7,264.8,4765.1,49384.12
39.5,416.8,3971.5,38932.52
49.3,215.4,3332.0,29736.23
34.5,105.1,4297.3,42410.07
16.1,149.6,470.7,2406.11
43.3,257.5,2367.9,17140.15
7.0,270.4,4947.4,52800.77
29.4,404.7,3871.0,35870.53
12.1,397.8,4814.2,51818.74
13.4,294.9,3920.2,34647.16
14.5,392.6,4386.9,43352.55
26.0,104.0,3562.0,29224.01
5.2,34.5,3826.5,31524.51
26.7,438.1,2663.6,19505.64
33.7,47.0,4628.8,48281.28
32.0,130.9,4142.7,39485.35
25.7,350.7,4235.0,41199.14
54.0,210.6,3397.7,32138.6
11.0,439.4,1592.4,8636.62
33.4,156.0,274.6,3409.55
5.8,15.8,4684.7,46985.69
6.4,157.3,2972.0,20160.68
37.6,293.3,1560.9,10555.23
37.1,194.2,830.8,5504.82
56.4,272.1,4164.7,44545.77
36.6,439.5,4198.9,42499.55
61.5,457.1,4091.1,45182.73
5.0,140.3,3260.9,24362.7
8.1,236.4,1893.5,9425.7
4.7,279.1,1589.9,7843.39
13.5,475.1,141.9,2826.94
35.6,499.3,4184.7,42108.01
42.0,125.3,528.4,4888.28
4.8,366.2,3190.7,24194.95
60.7,195.2,2570.0,22359.55
54.2,14.0,2680.8,21384.67
20.4,14.5,4640.9,46686.87
6.8,235.7,254.9,1938.41
12.5,249.3,3889.6,34252.88
9.9,21.1,355.1,1302.05
9.6,346.6,287.0,2978.51
34.2,154.1,2206.1,14184.27
17.2,284.3,409.1,2771.48
24.2,157.5,3966.8,35908.02
63.3,91.9,2694.9,23482.07
44.4,209.5,242.3,5115.71
60.8,123.8,298.5,8114.7
10.8,272.1,3102.1,22669.0
25.7,107.4,4049.9,36718.23
36.4,259.1,2245.2,14992.34
6.8,87.1,2817.4,18086.18
2.3,338.8,4019.2,36499.16
43.6,379.4,3091.5,26707.98
41.8,64.1,1201.3,7441.03
27.5,239.2,3104.0,24350.58
32.4,44.7,3178.6,24361.03
27.8,303.1,3697.1,32527.79
3.5,139.6,3142.3,21612.98
22.8,268.5,4849.3,52071.79
13.0,263.6,1066.7,5002.16
8.1,462.9,4760.3,50818.1
61.3,279.1,2737.9,24564.35
39.2,295.7,3392.6,29542.97
47.2,206.8,587.4,6711.43
21.6,475.0,1964.8,12359.33
26.4,390.8,3870.0,34992.38
16.7,149.8,3563.9,28896.83
8.0,423.7,296.7,3039.58
13.1,221.9,2778.3,18369.12
51.4,416.0,532.6,7999.16
44.0,413.2,4979.7,57797.0
35.9,102.5,4496.8,45362.59
31.5,353.6,203.3,4472.14
59.2,152.4,4307.4,46611.09
6.5,155.8,4605.2,46240.46
19.4,155.2,1832.4,9724.18
23.7,365.5,3625.6,31307.4
50.5,122.6,2266.3,16984.9
63.5,10.4,3310.6,31245.68
16.9,360.5,1767.6,10094.27
56.2,93.9,1680.5,13051.76
53.5,61.2,2179.7,16687.78
15.9,126.4,813.3,3136.41
26.8,196.2,4172.6,39397.83
27.4,243.2,1808.6,10470.4
62.6,31.8,2060.7,17024.57
13.2,485.6,4480.9,45200.58
51.5,360.9,2533.5,20740.43
22.7,168.4,2766.8,19026.64
47.3,166.2,4786.8,53404.53
28.0,229.8,4445.0,44735.51
37.9,316.9,930.4,6747.85
53.6,81.7,2418.8,19234.29
51.9,102.6,4859.4,55705.67
55.7,431.1,1924.6,16137.85
5.7,135.6,1920.7,9195.82
44.9,196.3,1055.6,8023.71
10.7,436.9,660.2,4071.53
27.8,334.9,3727.5,33179.78
36.0,177.4,3873.1,35357.54
27.0,345.0,4848.2,52768.35
34.2,19.6,3889.7,34764.62
63.8,370.5,1292.4,13436.93
10.4,248.6,296.6,2512.71
43.9,408.5,4928.6,56833.47
26.6,477.8,1768.2,11008.14
10.2,463.6,1628.7,8922.86
11.8,455.5,4539.2,46610.72
60.9,261.0,2967.0,26954.73
56.5,186.5,1152.9,10605.47
58.2,237.9,4456.6,49498.66
63.5,348.0,4967.5,60855.0
14.9,443.2,524.7,3410.8
24.0,111.4,4325.0,41805.51
43.5,459.9,2013.5,15229.23
32.0,409.4,2668.0,19985.32
27.9,489.6,4582.6,48394.49
24.2,441.3,4869.6,53497.82
38.8,147.2,1384.6,8326.88
37.7,61.9,1143.0,6502.86
12.0,65.0,494.5,1500.57
31.2,152.7,2852.8,20323.0
36.3,311.0,166.7,5230.26
37.4,404.1,2118.3,14703.85
15.0,450.6,459.6,3739.98
48.0,315.6,2085.6,15446.92
3.6,12.8,295.7,127.49
24.0,101.3,4192.6,39276.37
50.4,58.9,1127.7,8408.94
37.0,188.0,1708.7,10887.71
18.2,255.7,4363.2,42645.73
45.1,31.3,3756.7,34323.88
37.2,180.8,1173.3,6973.12
51.4,97.8,452.3,6634.27
47.6,327.1,3606.8,34184.98
39.8,237.5,2014.4,13324.85
32.3,252.7,3853.8,35260.42
10.3,219.6,2281.9,13202.33
18.2,478.4,1795.4,10661.61
28.0,115.2,2310.9,14489.45
39.2,263.2,3767.9,35035.44
33.8,370.6,4520.9,47488.48
19.9,282.9,343.9,2891.88
2.4,465.2,2668.1,18479.59
32.8,195.2,260.9,3891.64
19.7,237.2,2395.2,15002.56
47.5,53.4,4437.9,45959.99
3.5,308.4,1871.8,9809.06
38.3,151.2,4669.0,49975.25
60.4,88.6,3190.0,28525.57
12.8,276.8,4677.4,48193.71
31.2,270.8,3810.1,34427.98
7.7,47.2,606.8,1612.14
40.8,352.1,1232.6,8650.78
36.1,315.6,2031.4,13641.42
27.3,102.6,933.5,4880.31
34.3,240.0,2525.1,17706.83
57.6,363.0,2409.7,21150.64
14.2,269.4,4785.7,50078.24
3.4,203.8,2225.3,12460.2
55.4,167.9,3949.6,39879.22
37.8,309.1,4715.4,51507.18
57.2,470.2,4397.2,49428.51
39.0,339.2,1122.5,8150.25
52.2,46.6,2530.5,18950.39
28.6,235.7,1803.9,10187.12
48.5,446.5,2059.3,16494.88
58.6,56.3,1868.0,14157.64
37.5,494.5,4149.2,41851.36
13.2,475.0,2315.5,14918.16
18.7,48.4,2666.1,16629.9
14.3,467.4,4914.0,53659.34
17.3,187.9,393.9,2460.14
21.0,423.9,2491.0,17258.76
36.4,215.0,3892.9,35959.06
38.5,226.0,840.7,5957.55
28.4,320.8,3096.5,24078.38
40.2,389.5,1273.4,8593.68
7.1,26.6,4350.3,40559.09
7.4,300.6,1702.8,8769.23
12.7,101.5,1712.4,8125.77
34.1,179.5,3031.2,23149.96
15.3,180.5,999.5,3892.17
19.6,239.8,1496.0,7543.71
26.8,173.7,2141.5,13084.02
52.3,62.6,1832.8,13291.91
2.9,81.4,2671.9,16312.6
42.3,26.4,3038.2,24072.54
43.5,240.4,2876.7,22860.04
51.5,477.7,3305.4,30999.06
59.8,66.7,1608.0,13433.37
3.2,473.7,719.5,3945.02
11.5,369.3,3828.0,33330.65
56.9,322.4,4268.8,46177.2
30.4,326.2,1359.3,7918.98
37.0,415.1,2094.8,14932.21
43.1,62.4,2543.0,18092.61
44.1,257.3,2713.3,21384.61
59.8,351.6,3331.5,32141.08
63.8,297.5,303.9,8827.41
46.6,418.1,3635.2,34761.78
19.8,45.4,403.7,1926.56
56.5,348.4,2394.6,20614.16
5.1,271.7,4155.6,38095.06
16.3,195.8,2311.0,13496.96
57.6,176.7,830.5,9064.85
17.9,314.2,4926.7,53945.63
15.7,446.6,4457.5,45035.49
10.6,253.1,3879.4,33940.22
55.3,414.1,2116.4,17843.35
33.0,207.1,1000.8,5597.11
43.8,60.2,4712.9,51232.54
16.8,40.1,2708.5,17365.14
49.0,35.2,4276.5,43800.6
49.1,196.3,1776.3,12885.87
21.4,175.2,1742.9,9235.79
27.5,361.8,4929.1,54920.48
15.0,374.0,2657.0,18510.1
62.5,34.9,789.4,9331.84
42.0,118.4,1176.4,7603.77
59.9,144.4,2461.5,20482.22
20.8,278.3,308.1,2990.25
50.5,80.8,2366.4,17832.74
49.5,75.6,2152.8,15713.55
44.9,472.5,3918.7,39442.63
61.9,404.1,1839.2,16810.71
26.4,98.5,4914.5,53502.98
10.1,209.2,985.8,3547.89
43.6,184.3,2995.8,24354.45
47.2,397.6,539.5,7078.81
37.7,260.0,3695.9,33020.82
14.8,72.6,4974.3,53063.14
33.3,372.1,4113.8,39875.98
21.4,204.5,2822.9,19592.77
28.5,138.8,2475.2,16132.71
42.0,194.0,4191.6,42121.75
48.2,253.9,4686.3,51757.46
16.4,178.1,4947.1,53420.43
27.1,128.5,2043.0,11833.43
18.7,205.3,4955.5,53922.79
14.3,19.4,864.0,2657.87
50.6,388.5,1342.4,10882.19
58.4,93.8,536.2,7436.21
25.0,31.5,1431.5,6232.04
48.6,330.3,3862.9,38207.87
57.6,389.2,4279.3,47361.64
54.5,408.8,3916.6,40228.02
13.3,251.8,3192.2,24076.46
61.3,110.6,2618.4,22204.44
25.4,371.2,3572.7,30836.6
23.0,352.9,2015.1,12466.54
5.9,130.7,4222.4,38379.16
32.1,452.7,3418.2,29632.7
8.8,61.1,3519.2,27454.71
17.4,491.5,2726.1,18903.1
21.7,431.5,4437.6,45381.38
52.1,347.1,1334.9,11326.92
56.3,470.0,1967.6,17282.83
20.8,363.9,3910.4,35466.01
55.2,103.3,2514.5,19820.14
55.1,226.7,4457.1,49042.69
49.4,45.0,1797.4,12364.14
11.1,200.9,1909.7,9818.15
44.8,373.4,4454.8,48113.38
60.6,199.4,2375.4,20529.02
44.3,171.8,2629.0,20459.84
22.6,301.7,1730.5,9766.56
33.0,437.4,1455.7,9427.74
42.0,33.3,3314.1,27384.82
33.7,198.9,687.2,4908.6
9.4,87.5,4408.4,42236.82
21.3,350.7,3918.1,35309.41
51.7,61.8,1034.7,8171.4
55.4,335.8,3500.7,34204.5
10.5,150.2,3052.9,21383.98
61.0,107.5,1004.2,10250.38
22.4,468.8,1438.7,8675.9
43.1,19.1,2104.0,14033.24
48.6,224.5,3526.3,32219.81
52.3,20.6,3229.7,27685.14
60.6,247.0,2708.0,24137.74
21.4,255.5,3865.2,33971.86
55.2,167.6,3813.9,37598.82
10.2,74.8,3127.5,22071.68
45.7,194.4,3956.3,38898.99
48.0,339.4,1737.9,13273.63
44.0,393.4,4418.1,47308.72
17.6,270.1,3113.1,23550.08
56.1,299.0,4129.6,43423.82
12.5,108.3,2776.8,17942.11
5.3,150.8,1170.3,4983.96
46.5,89.3,2757.8,21337.43
31.5,132.2,1918.4,11526.01
54.6,120.2,3517.7,33071.69
25.8,264.5,2431.4,15653.73
12.4,285.7,4197.0,39464.05
53.9,473.0,3422.6,33119.3
36.0,105.8,3454.3,29020.85
13.7,324.4,1164.1,5433.06
46.7,410.5,4922.8,57052.4
33.7,284.5,4224.2,41629.78
39.5,135.0,3966.1,37369.51
30.6,138.6,1718.1,9915.77
53.4,29.2,2724.6,22301.36
53.4,159.7,771.8,8226.03
46.0,374.9,2738.5,22698.88
8.5,33.3,814.9,2080.71
54.0,117.5,2809.9,23286.53
43.6,356.1,3278.7,28846.22
45.2,393.5,2012.0,15032.31
24.5,233.1,2542.9,17054.48
56.5,352.1,4390.7,48763.56
47.0,200.1,632.0,6648.44
9.0,88.4,3979.5,34811.11
27.3,205.1,936.7,4834.6
57.0,294.2,279.9,8155.74
4.9,474.5,1009.3,5025.84
61.6,43.7,3848.7,38608.17
44.1,258.6,2085.1,15114.58
41.1,171.2,4375.4,45147.19
18.8,259.1,2671.1,18076.32
17.4,21.7,209.0,1259.79
60.4,163.4,3611.9,35623.77
20.5,411.7,640.1,4422.21
50.1,281.4,3968.0,39512.9
26.4,230.8,923.7,4732.39
10.6,149.9,1792.7,8585.92
2.7,156.0,3830.2,32270.54
35.7,197.7,4775.7,51775.89
62.5,419.4,1920.0,17858.21
24.9,483.9,4164.1,40703.37
24.1,224.9,1034.9,5432.31
23.3,202.7,4055.2,37327.51
34.3,424.8,3321.7,28905.91
29.3,219.2,1044.4,5846.07
